,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
31,,"['Fab atmosphere at Alexander O’Neal evening! Plenty of god music, excellent view of the stage and plenty of dancing!', 'Food was fabulous, up there with the best I’ve tasted and oysters were the best I’ve had!', 'Wines a bit pricey but the norm for a restaurant ', 'Will defo be returning ']", November 2019,g186338-d2180904-r728141861,g186338-d2180904,[],[],5,22 November 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '21'], ['thumbs-up-fill', '10']]","['London, United Kingdom']",TerriH912,Fab atmosphere at Alexander,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r728141861-Boisdale_Canary_Wharf-London_England.html
32,,"['Open table had 50% off for 7pm slot on a Friday night. Had drink in bar downstairs to restaurant first, it was very busy. Mixed age group.', ' Al A Carte Food choice good. Everything ordered was tasty and hot. starters of Chilli squid was yum. Scottish salmon looked lush. Mains one haggis, burger x 2 , cod loin.', 'Portion sizes good. Waiter was professional and friendly. 12.5% service charge added. If we had stayed seated after 9/30 we would have been charged £15.00 per person in our food bill but this was explained. We chose not to stay. Definitely return. They have Rat Pack Xmas show with dinner which may be of interest.']", October 2019,g186338-d2180904-r721457040,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '40', '40']",5,26 October 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '164'], ['thumbs-up-fill', '50']]","['London, United Kingdom']",Dawn P,wonderful ambience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r721457040-Boisdale_Canary_Wharf-London_England.html
33,,"['I had the 2 course set menu, beef steak and it was superb. Thick and succulent all the way through.', 'The set menu was very limited in options and I found it difficult to chose between the options. But I think everything we had was very good, and I wondered if their strategy is present a limited menu but do it well.', "" I chose not to have the fries with cheese but soon regretted it: the thrice cooked chips are coated in truffle oil and the simple description on the menu tells you absolutely nothing about the taste or quality. Unbelievable flavour. I'm a middle aged guy , been out to many restaurants in my time, but the favour of these fries is unique and superb."", 'For desert I opted for the Orange sorbet which was of unbelievable quality.', ""Whiskey: the whiskey menu is a book over 30 pages long! Where do you start? ! It was dark and very hard to read, and it just wasn't clear if they were selling it by the glass (single or double measures) or only by the bottle. These are top quality malt whiskeys costing a lot of money. One bottle of whiskey in a display cabinet near the entrance was priced at £250! In the end I didn't for a drink.""]", October 2019,g186338-d2180904-r718691518,g186338-d2180904,[],[],4,15 October 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '31'], ['thumbs-up-fill', '8']]","['Bracknell, United Kingdom']",PlanksConstant,Superb food : highly recommended.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r718691518-Boisdale_Canary_Wharf-London_England.html
34,,"[""heard a lot of good things about The Boisdale & the amazing DJs from Mi Soul. I wasn't disappointed with the music which was made for dancing!!"", 'The two course dinner was just above average but very affordable. Service was attentive & friendly.', 'I would definitely go again for the music but I think the full priced menu will be more appetising!!!']", November 2019,g186338-d2180904-r726422891,g186338-d2180904,[],[],3,14 November 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '82'], ['thumbs-up-fill', '16']]","['London, United Kingdom']",JoycelynPhillips,MI SOUL TUNES WITH BOISDALE DINNER,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r726422891-Boisdale_Canary_Wharf-London_England.html
35,,['Our kids brought a groupon voucher for us to have champagne dinner for our 25 anniversary - Food was wonderful coupled together with champagne cocktails for me and husband enjoyed various whisky cocktails - had a great evening. Our waiter Nathan eas very attentive which added to our evening. Will definately go back to experience the live band etc'], November 2019,g186338-d2180904-r727306407,g186338-d2180904,[],[],5,18 November 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '9'], ['thumbs-up-fill', '5']]","['London, United Kingdom']",heatherhunte,Amazing experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r727306407-Boisdale_Canary_Wharf-London_England.html
36,,"[""I was invited to dinner at this restaurant for a Jamaican Night Theme - the food was very good and the service was excellent. The drinks were a bit expensive, then why go out if you can't afford it. The music was excellent Reggae, Rnb at it's best it was good to see Saxon in this environment. Bless up see you again soon.""]", November 2019,g186338-d2180904-r724859391,g186338-d2180904,"['Value', 'Service', 'Food']","['40', '40', '40']",5,7 November 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '30'], ['thumbs-up-fill', '3']]",[],Kerr S,Food Drink & Music,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r724859391-Boisdale_Canary_Wharf-London_England.html
37,,"['Poor food, poor service, I’ve had better roast dinners in a Toby Carvery for a third of the price, the venue is great food and service just not up to standard.']", November 2019,g186338-d2180904-r727078597,g186338-d2180904,"['Value', 'Service', 'Food']","['10', '20', '20']",2,17 November 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '1']]",[],Glenn G,Sunday Lunch,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r727078597-Boisdale_Canary_Wharf-London_England.html
38,,"['Our second visit here, food was great as always, wine I always find a little on the pricey side (but I guess depends how much you drink;) The entertainment was Legend a Bob Marley tribute group, they had the place rocking!! Always happy to come back to Boisdale. ']", February 2019,g186338-d2180904-r723351749,g186338-d2180904,[],[],4,2 November 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '101'], ['thumbs-up-fill', '105']]","['Essex, United Kingdom']",Jancee66,"Good food, great entertainment",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r723351749-Boisdale_Canary_Wharf-London_England.html
39,,['This is a Scottish restaurant located in the same building as the Canary Wharf train station. It is a lovely restaurant with excellent food and service. I was very impressed. It was somewhat complicated to place the reservation.'], October 2019,g186338-d2180904-r718467650,g186338-d2180904,"['Value', 'Service', 'Food']","['50', '50', '50']",5,15 October 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '142'], ['thumbs-up-fill', '114']]",[],Never60742,Excellent food and service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r718467650-Boisdale_Canary_Wharf-London_England.html
40,,['Went mid week as part of a Groupon deal. Best chateaubriand I have ever had. Opted for a bottle of house red... more than happy. The restaurant is spacious with an upmarket feel without being pretentious. Look for the deal. It’s well worth it.'], September 2019,g186338-d2180904-r723974221,g186338-d2180904,[],[],5,5 November 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '16'], ['thumbs-up-fill', '8']]",[],stephenwC576XB,Great lunch,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r723974221-Boisdale_Canary_Wharf-London_England.html
41,,"[""Wonderful atmosphere, great people who also happen to be the staff, can't do enough for you. If you're looking for a great time to sit back and have a cigar from a world class cigar list, have your choice of a great range of whisky and any other spirits you can think of, this is most definitely the place. Hungry? Indulge in top shelf food.""]", October 2019,g186338-d2180904-r715303577,g186338-d2180904,[],[],5,4 October 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '1']]",[],Jlbottawa,Another excellent evening at Boisdale Canary Wharf,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r715303577-Boisdale_Canary_Wharf-London_England.html
42,,['Cannot rate the food but the venue itself had a very smart ‘clubby’ atmosphere and would definitely return if and when have occasion to be in Canary Wharf.'], September 2019,g186338-d2180904-r711155007,g186338-d2180904,[],[],4,19 September 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '824'], ['thumbs-up-fill', '536']]","['Dublin, Ireland']",977mike,Arrived too late,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r711155007-Boisdale_Canary_Wharf-London_England.html
43,,"['I was suggested this restaurant by a colleague who lives in London. I went here for a business dinner and my client was very satisfied.', 'We all took the “probably best steak in the world” and it was really great meat.', 'Very English-style interiors and friendly staff.', 'My Irish coffee was cold though.']", September 2019,g186338-d2180904-r712925439,g186338-d2180904,[],[],4,25 September 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '140'], ['thumbs-up-fill', '57']]","['Kortenberg, Belgium']",LaurentBelgium,Great steak,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r712925439-Boisdale_Canary_Wharf-London_England.html
44,,"[""Got treated to lunch today. Excellent service by Martin. The meal was lovely and fresh great atmosphere I can't wait to go again.""]", September 2019,g186338-d2180904-r710901810,g186338-d2180904,[],[],4,18 September 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '23'], ['thumbs-up-fill', '27']]","['London, United Kingdom']",Angela43,Great Meal,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r710901810-Boisdale_Canary_Wharf-London_England.html
45,,"[""We visited as a party of eight on Sunday for a family birthday. So sorry to say that everything was a bit mediocre. The food, by the time it arrived, was lukewarm. Multiple attempts to get (very straight forward) drinks and other simple requests forgotten. The service was just dreadful - so so so slow and it actually spoiled what should have been a lovely family occasion. I'm not sure I'd go back and wouldn't recommend it to anyone else - certainly not at a cost of £450.""]", October 2019,g186338-d2180904-r716274498,g186338-d2180904,"['Value', 'Service', 'Food']","['20', '10', '20']",2,8 October 2019,Boisdale_Canary_Wharf,/Restaurant_Review-g186338-d2180904-Reviews-Boisdale_Canary_Wharf-London_England.html,"[['pencil-paper', '35'], ['thumbs-up-fill', '21']]",[],Jojobm,Awful service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d2180904-r716274498-Boisdale_Canary_Wharf-London_England.html
