,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
30,,"['Having the knowledge that it is a lovely restaurant, and not to mention in Hilton, my expectation is high. ', 'When we came, to my surprise, we were directed and sat at the Bar area. The Supervisor (Asian/Indian) saw the look on my face, he immediately stated, “Roasting Board is on that side”. Almost like, you have a Wowcher voucher so you are not sitting at the restaurant. ', 'Take note, our booking stated Seating Area is at the Cinnamon Restaurant “Not Bar!”', 'After our order was taken, we waited for over 30mins for our food to come. ', 'When the waitress served the roasting board, she dropped the pepper shaker and it smashed on the floor. She apologised but there was no sense of urgency to clear it up. So I went to the bar and called the waitress and asked to clear it. ', 'The waitress then came over with an aggressive attitude to clear the broken ceramics, with no intention to check if it is all clear and safe. Therefore, I had to call her back as there is another big piece of the broken ceramic just beside my friends chair. ', 'When she came to bring the plates, she just shove it on our table with no care whatsoever. ', 'On top of this disgraceful customer service, the waitress has a very bad body odour. ', 'It is such a pity that we had a truly unpleasant experience because the food is actually really nice. ', 'However, I will never recommend this restaurant at all nor will return. ', 'Thought the whole idea is to be able to introduce the restaurant to new clients and have a great experience, but this was not the case on this occasion sadly.']", August 2018,g186338-d1386832-r634048481,g186338-d1386832,[],[],1,17 November 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '3']]","['London, United Kingdom']",poweecutee,A uge disappointment,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r634048481-Cinnamon_Restaurant_and_Bar-London_England.html
31,,"[""We enjoyed our afternoon tea, the sandwiches, cakes and scones were all fresh and the service was very good. We ordered an extra pot of tea each with no charge. The pannacotta was delicious. The only reason I didn't give 5 stars was because it would have been much nicer to be on a higher level and not the ground level where the view was a road with a railway line going above it. I have been in a few Hiltons where the restaurant/bar area is on an upper floor.""]", September 2018,g186338-d1386832-r619764486,g186338-d1386832,[],[],4,26 September 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '147'], ['thumbs-up-fill', '48']]","['Ware, United Kingdom']",pjk7,Delicious afternoon tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r619764486-Cinnamon_Restaurant_and_Bar-London_England.html
32,,"['This must rate as the worst afternoon tea we have ever experienced. The restaurant is without any sort of atmosphere not helped by the fact there was only one other couple when we went.', 'The “cocktail” was more like a sugar syrup so it didn’t start well and went down hill from there. The cakes and sandwiches arrived on such a tall stand that when it was placed in the middle of the table we couldn’t see each other and no tea. After a time the waitress appeared and my husband asked where the tea was. She returned shortly with a pot and we asked if there was a choice and she said there was but we were not offered any so stayed with the breakfast tea she has bought.', 'Both sandwiches and cakes were very cheap looking tasteless bread and unexceptional fillings. Cheap jam with the scones which were the most edible part of the tea.', 'Save your money and go to Pret so much nicer and tastier.']", August 2018,g186338-d1386832-r617907488,g186338-d1386832,[],[],1,19 September 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '195'], ['thumbs-up-fill', '77']]",['London'],SprogLondon,Afternoon tea without tea,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r617907488-Cinnamon_Restaurant_and_Bar-London_England.html
33,,['Went for Sunday lunch on a Wowcher voucher and must say I was very impressed by the overall experience. Staff where very nice the ambiance was also relaxing. The selection of food was also very ok. Downside is there is no parking but location is close to the train station '], September 2018,g186338-d1386832-r621113588,g186338-d1386832,[],[],4,1 October 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '112'], ['thumbs-up-fill', '34']]","['London, United Kingdom']",Agbaman,Sunday Lunch ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r621113588-Cinnamon_Restaurant_and_Bar-London_England.html
34,,['Used this resturant during a stay at the Hilton for breakfast only. There is a great choice and the staff are really quick to get you drinks and clear plates etc. Excellent place to eat.'], September 2018,g186338-d1386832-r620896995,g186338-d1386832,[],[],5,1 October 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '39'], ['thumbs-up-fill', '14']]","['Sandbach, United Kingdom']",daveturnkey,Whata breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r620896995-Cinnamon_Restaurant_and_Bar-London_England.html
35,,"['We stayed in the hotel and had breakfast included. Huge selection of cooked and continental. Even a pancake station. Good quality food, well cooked and fresh. ']", October 2018,g186338-d1386832-r623176044,g186338-d1386832,[],[],5,8 October 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '15'], ['thumbs-up-fill', '3']]","['Maidstone, United Kingdom']",SARAH C,Great breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r623176044-Cinnamon_Restaurant_and_Bar-London_England.html
36,,"['We used a buyagift voucher for a sparkling afternoon tea in the Cinnamon Restaurant. The staff were friendly and welcoming. The sparking cocktail and food was very good. My only criticism is that the restaurant is rather characterless and being on the ground floor, had no views worth mentioning.']",,g186338-d1386832-r623954532,g186338-d1386832,['Service'],['50'],4,11 October 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '119'], ['thumbs-up-fill', '57']]","['Leicester, United Kingdom']",Nigel R,Afternoon tea in the Cinnamon Restaurant,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r623954532-Cinnamon_Restaurant_and_Bar-London_England.html
37,"['Dear Martin Y,', ""I appreciate your review of your recent experience at our Cinnamon Restaurant and Bar. I'm very sorry you had a disappointing experience with us, and I addressed these issues with our staff for the lack of communication in regarding the second serve of tea, coffees and scones. "", 'Nevertheless I would like to state that we charge £4,50 for extra plates of sandwiches or cakes if you are using one of our third party promotions. Yet a la carte guest have one second serve of sandwiches or cakes included.', 'Exceptional guest service is the foundation of our brand promise. Your feedback helps us improve. Thank you once again for your comments.', 'Warm Regards,', 'Beatriz Machado']","['We had four quarters of a sandwich, each with a different filling, which means the total of one full sandwich. We had one scone each, we had four cakes, as in a muffin, a brownie and two other things and that was it. One pot of teah each which consisted of two cups. Never offered any more sandwiches, cakes or scones and never offered any more tea, infact, not once did anybody come to us and asked if everything was ok. Ate the sandwiches, the scone and two of the cakes and left.']", September 2018,g186338-d1386832-r615409673,g186338-d1386832,"['Value', 'Service', 'Food']","['10', '10', '10']",1,10 September 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '179'], ['thumbs-up-fill', '58']]","['Orpington, United Kingdom']",MASH000001,Minimalism is not good for an afternoon tea.,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r615409673-Cinnamon_Restaurant_and_Bar-London_England.html
38,,"['We had a wowcher for roasting board which included a bottle of wine, the food was lovely a good selection and enough for 2 people! Staff were friendly and the place overall was nice and clean! ']", October 2018,g186338-d1386832-r624898990,g186338-d1386832,[],[],4,15 October 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '4'], ['thumbs-up-fill', '3']]","['Hornchurch, United Kingdom']",skaurs,Pleasant experience ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r624898990-Cinnamon_Restaurant_and_Bar-London_England.html
39,,"['We had a table booked for 9, took the waiter ages to come and take our order - we ordered from the set menu, the drinks arrived fairly quickly but no food whatsoever was received until nearly half ten (and when food did arrive, the starter was probably the smallest starter I’ve ever had in a restaurant, I’ve been served bigger amuse-bouches for free elsewhere) The mains didn’t arrive until ten to eleven and the chicken breast was like a bog-standard Hunters Chicken that you can find on most pubs menu (and a pub cook would probably pay more care and attention to make it look more appealing than what arrived at our table) Dessert finally arrived at quarter past eleven, a chocolate fondant that was ok but wouldn’t win any awards. The waiter continually kept on about how busy they were on a Monday night, but I would have said there were only 20 or so other people in the restaurant at the same time as us: the couple one side ordered steaks, but they must have waited the best part of an hour for the side vegetables to arrive, and the lady of the couple said her steak was seriously over cooked (although their steaks must have been stone cold by the time the vegetables arrived), and the couple the other side had plates with their leftovers piled up for a good two hours or so before anyone bothered to clear their table. We were offered free coffees as an apology for the time it took to get our food, alas they were nondescript cups of semi-warm, milky water so we left sharpish at this point. It was about twenty to twelve when we finally left - hard to imagine how it could take anyone so long to serve up what was essentially not a lot of food.']", October 2018,g186338-d1386832-r627427947,g186338-d1386832,[],[],1,23 October 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '117'], ['thumbs-up-fill', '35']]","['London, United Kingdom']",Kendoherty70,Very poor,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r627427947-Cinnamon_Restaurant_and_Bar-London_England.html
40,"['Dear Ipdoris4,', 'Thank you very much for your constructive feedback and I was disappointed to hear that our service were not satisfactory to you.', ' ', 'I also would like to apologize for the the kids behavior on that night. Our Restaurant and Bar normally welcome family groups specially those staying in the Hotel, and during summer holidays the numbers of family groups rises significantly. ', 'Nevertheless I would like to respectfully highlight that as far as I could understand about the events of that night my team did their part by asking the parents to keep their kids under control, please note that we can not interfere on families parenting style.', 'We appreciate the comments and we hope to be able to welcome you back sometime in the future.', 'Warm Regards,', 'Beatriz Machado']","[""A shocking experience dining at Cinnamon on Thursday evening 23 August with my boyfriend. There was one female server who was friendly and polite but frankly lost control of the restaurant. At the time there were only two families at the very back of the dining area and they just let their kids go wild - they were screaming, running up and down the hallway of the restaurant, pushing and throwing toy cars everywhere, and chasing each other around in groups of 3-4.... It was nothing you'd expect from dining in a hotel and the waitress did not even try and do something about it."", 'Moreover, the waitress was also slow and took forever to take our order - we were honestly so close to leaving. The food itself was OK, made up for the awful atmosphere, screaming noise and environment in which we were eating. We would definitely NOT return back and do NOT recommend this restaurant to anyone. Having lived in London for 8+ years now, it was the worst dining experience in a mid-range restaurant.']", August 2018,g186338-d1386832-r612331410,g186338-d1386832,"['Value', 'Service', 'Food']","['10', '10', '30']",1,30 August 2018,Cinnamon_Restaurant_and_Bar,/Restaurant_Review-g186338-d1386832-Reviews-Cinnamon_Restaurant_and_Bar-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '10']]","['London, United Kingdom']",Dori_pingu,Shocking experience - DO NOT RECOMMEND,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d1386832-r612331410-Cinnamon_Restaurant_and_Bar-London_England.html
