,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
34,,['I had lunch with a friend at The Ivy. The restaurant offers a great atmosphere and staff is very friendly and nice. However food is disappointing and over priced. I ordered a «\xa0half roasted chicken\xa0» at £17.5. It was actually a medium size chicken breast which sold for £8.25 at Nando’s . Total rip off. '], December 2019,g186338-d15238588-r731228674,g186338-d15238588,[],[],2,7 December 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '167'], ['thumbs-up-fill', '90']]","['London, United Kingdom']",arsenal7533,Overpriced ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r731228674-The_Ivy_Canary_Wharf-London_England.html
35,,"['The aesthetics of the place is clearly its selling point: a beautiful dining room clearly designed with excellent attention to detail. ', ""We made a reservation for breakfast, however we were delayed by public transport and called to say we'd be there before 11:30 (when breakfast ended). They told me it was no problem and turned up at 11:25. I had to specifically ask for the breakfast menu - which I understand - and asked if we were still in time for breakfast, something our server had to double-check. I knew it was pushing it a little bit (11:27), but reassured them we knew it was late and we would be very quick in ordering."", 'A manager then came to us asking what the problem was, although how this became a big problem is still unknown to me (something our server later kindly apologised for). We had to explain that we had been delayed and wished to have breakfast there. He then asked us if we had booked for breakfast and said “do you know already what you want to order?”, which made us feel unwelcome and rushed, considering it was our first time and had still not been given the menu. After an uncalled joke, he then gave us the menu and we quickly picked our items, while the waitress was standing in front of us (11:31 was in fact the time printed on the bill).', 'Our hot drinks came quickly (though one of them was a hot very sweet white chocolate, instead of a standard hot chocolate) and a while after came the food. I did not want to complain about the mistake and kept my chocolate as it was. Coffee was good, but not remarkable.', 'The pancakes were also good, although the strawberries tasted funny and the yogurt made them a little floppy and not easy to swallow. The eggs were nice and so was the croissant. At one point we were asked if we wanted to water and were given a still bottle, without being asked if we preferred sparkling. Surely not the end of the world, but I would expect that in a fine-dining restaurant.', 'The very lovely and unexpected touch was when we were given a birthday treat with a candle on, which we very much appreciated. Our server Stephanie was also kind enough to offer to take a picture for us. ', 'To sum up: ', 'the place looks stunning and refined. The service could use some fine tuning, though as I said Stephanie B. was very nice and quickly made up for the initial slip. Breakfast food is okay, it was good but neither of us were mind-blown. ', ""We don't look forward to going back very soon, but may give it another go in the future, hoping that we will be treated a bit better.""]", December 2019,g186338-d15238588-r730586422,g186338-d15238588,"['Value', 'Service', 'Food']","['20', '30', '40']",4,4 December 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '103'], ['thumbs-up-fill', '27']]","['London, United Kingdom']",streetfighter65,Didn't meet my expectations - breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r730586422-The_Ivy_Canary_Wharf-London_England.html
36,,"['Fantastic atmosphere, first class staff, but the star of the show was the food , absolutely delicious. We both had the same starter, mushrooms, with potato rosti, then I had fish & chips, my son chose chicken Milanese. We loved everything.']", December 2019,g186338-d15238588-r732256384,g186338-d15238588,[],[],5,12 December 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '39'], ['thumbs-up-fill', '15']]","['Newcastle upon Tyne, United Kingdom']",Carole w,Dinner before Michael Buble,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r732256384-The_Ivy_Canary_Wharf-London_England.html
37,,"[""The standard Ivy menu never fails to deliver and combined with solid service, it's always a winning combination and manages to feel decadent and special every time. Duck salad, Halloumi open sandwich, thick cut chips and the best creme brulee I've ever eaten (perfect creme anglaise custard and the thinnest and crispest of brulee toppings). A lovely way to spend a couple of hours over lunch.""]", December 2019,g186338-d15238588-r730863608,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '40', '40']",4,5 December 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '813'], ['thumbs-up-fill', '267']]","['Brighton, United Kingdom']",paulyb3000,"Fab food, great views, loved it",https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r730863608-The_Ivy_Canary_Wharf-London_England.html
38,,['Such a great evening; the food ; the service & the atmosphere was out of this world ; The Ivy in Canary Wharf know how to make your evening extra special. Well done all and Thank you so much'], December 2019,g186338-d15238588-r732823849,g186338-d15238588,"['Value', 'Service', 'Food']","['50', '50', '50']",5,15 December 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '3']]",[],James B. R,Excellent place to Celebrate,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r732823849-The_Ivy_Canary_Wharf-London_England.html
39,,"['We came here on a busy lunch time in December and was very impressed by the decor of the restaurant. As soon as you step inside you forget that you are in Canary Wharf.', 'We sat upstairs which is very light and airy and I imagine this would also be very nice in the summer. Once seated it took around 20 minutes to take our drink and food orders and once we had ordered the waitress returned and told us two of the dishes we had ordered were unavailable. When asked to choose again we were told there were a total of four dishes not available on the menu which is slightly disappointing. ', ""The food took quite some time to arrive and we didn't start eating until almost an hour after sitting down but the food was delicious. Portion sizes are small so you will most likely need sides with any main but all food was cooked perfectly."", 'I was expecting more from this restaurant in terms of the overall service and experience but will certainly return and hope we just came on an off day.']", December 2019,g186338-d15238588-r732424907,g186338-d15238588,"['Value', 'Service', 'Food']","['30', '30', '50']",3,13 December 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '34'], ['thumbs-up-fill', '15']]","['London, United Kingdom']",WWillow12,Beautiful decor and food but room for improvement,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r732424907-The_Ivy_Canary_Wharf-London_England.html
40,,"['I went here with a colleague for a mid week breakfast. Service was attentive, and the place as ever looked impressive. But the food was a little disappointing. My veggie breakfast was uninspired: watery beans, undercooked tomatoes, cold toast. Very overpriced at £13.50. Over all, a little disappointed.']", November 2019,g186338-d15238588-r729180927,g186338-d15238588,[],[],3,27 November 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '13'], ['thumbs-up-fill', '5']]",[],364shaung,Very average veggie breakfast,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r729180927-The_Ivy_Canary_Wharf-London_England.html
41,,"['We popped over for lunch with no booking - it was rammed, so that’s a lesson in itself - but they managed to squeeze us in to the bar area. We only had one course as we were on a tight deadline - but I’ll be back for a more leisurely lunch some time soon. Steak tartare was as superb as you’d expect - and perfect for lunch with fries. Halloumi sandwich looked great too. ']", November 2019,g186338-d15238588-r723441733,g186338-d15238588,[],[],4,3 November 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '247'], ['thumbs-up-fill', '130']]","['London, United Kingdom']",4plusadogandcat,Great for a fast business lunch,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r723441733-The_Ivy_Canary_Wharf-London_England.html
42,,['Surrounded by corporate buildings we had a pleasant lunch at Ivy! Well prepared and full of taste the dishes bring a delicious flavor in every detail!!'], November 2019,g186338-d15238588-r725395760,g186338-d15238588,[],[],5,10 November 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '16'], ['thumbs-up-fill', '4']]","['Sao Paulo, SP']",rogerioc365,Great surprise at Canary Wharf,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r725395760-The_Ivy_Canary_Wharf-London_England.html
43,,"['Very nice atmosphere and live music an added bonus, food was very nice albeit a tad on the expensive side, and service charge I thought was a bit extreme at 15%, would really recommend a visit (Canary Wharf) though we had a great night out.']", September 2019,g186338-d15238588-r724496803,g186338-d15238588,[],[],5,6 November 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '19'], ['thumbs-up-fill', '5']]",[],Stephenmulock,Lovely place to have a meal..,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r724496803-The_Ivy_Canary_Wharf-London_England.html
44,,"['I would just like to say a massive thank you to Roxy for the excellent customer service , the food was lovely and the service was great , I will definitely be coming back again.']", October 2019,g186338-d15238588-r722750165,g186338-d15238588,[],[],5,31 October 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '3']]",[],Amirah Ara M,Lovely visit and lovely service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r722750165-The_Ivy_Canary_Wharf-London_England.html
45,,['We came across The Ivy while walking from the tube to our hotel. The food was great and the service exceptional. Amy was personal and fun. Definitely recommend this place and make sure to ask for Amy.'], October 2019,g186338-d15238588-r722191263,g186338-d15238588,[],[],5,29 October 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '2']]",[],Louie R,Great experience,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r722191263-The_Ivy_Canary_Wharf-London_England.html
46,,"['We had booked a Sunday brunch for a family get together and had got there just after opening (11am). We were met with a smile, relieved of our cloaks and show efficiently to our table.', 'We were a party of 8 plus a baby. The restaurant was totally baby friendly with a number of the excellent staff waving and amusing my grand daughter every time they passed.', 'Food was great; most of us had a variation on Eggs Benedict and it was terrific. Not inexpensive but not overpriced compared to many of the establishments in the West end / Canary Wharf areas; definitely worth it and will go again.']", November 2019,g186338-d15238588-r726130041,g186338-d15238588,[],[],5,13 November 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '13'], ['thumbs-up-fill', '3']]",[],Dream10855773329,Great food and great service...,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r726130041-The_Ivy_Canary_Wharf-London_England.html
47,,"['Spent very enjoyable brunch here with a friend - Nice ambience about the venue and Service was excellent. Restaurant mid Sunday afternoon busy but not packed', ""Pink Raspberry G and T's very nice, along with Chicken Milanese which was very good, especially the Truffle sauce, with lovely Sweet potato.My partner also had Roast Chicken which tasted very good... "", 'Dessert of Malted Banana Ice Cream with Chocolate Brownie was a dream...', 'Would recommend and certainly make a return visit.']", November 2019,g186338-d15238588-r727986584,g186338-d15238588,"['Value', 'Service', 'Food']","['40', '50', '50']",5,21 November 2019,The_Ivy_Canary_Wharf,/Restaurant_Review-g186338-d15238588-Reviews-The_Ivy_Canary_Wharf-London_England.html,"[['pencil-paper', '7']]",[],TonyF2600,Pleasant venue and great food...,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d15238588-r727986584-The_Ivy_Canary_Wharf-London_England.html
